,Date,city,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
5462,17/02/2016,BadgerysCreek,16.7,26.7,0,,,E,33,SSE,SE,7,6,68,49,1011.5,1007.5,,,19.6,24.8,No,0,No
5463,18/02/2016,BadgerysCreek,13,28.7,0,,,ENE,28,WSW,NNE,7,7,74,48,1010,1007.8,,,19.2,27.9,No,0,No
5464,19/02/2016,BadgerysCreek,18,33.6,0,,,E,28,,N,0,13,84,43,1012.4,1008.9,,,22.4,32.6,No,0,No
5465,20/02/2016,BadgerysCreek,21.7,29.2,0,,,SSW,65,SSW,ESE,11,17,79,63,1018.2,1017.7,,,23,27.1,No,6.4,Yes
5466,21/02/2016,BadgerysCreek,18.9,29.6,6.4,,,ENE,28,SE,ENE,7,13,90,64,1025.4,1023.8,,,21.9,28.6,Yes,0,No
5467,22/02/2016,BadgerysCreek,17.5,31.4,0,,,NE,30,WSW,N,2,9,95,51,1025.3,1021.2,,,21.4,30,No,0,No
5468,23/02/2016,BadgerysCreek,16.3,32.7,0,,,N,24,ESE,N,4,13,87,33,1021.3,1016.8,,,22.4,31.7,No,0,No
5469,24/02/2016,BadgerysCreek,16.1,36.6,0,,,ENE,28,ENE,NNE,2,9,92,24,1016.1,1012,,,21.3,35.2,No,0,No
5470,25/02/2016,BadgerysCreek,17.1,39.9,0,,,SW,31,,N,0,11,84,25,1012.2,1008.3,,,23.1,39.1,No,0,No
5471,26/02/2016,BadgerysCreek,20.3,27.7,0,,,ESE,28,SSW,ESE,17,13,75,65,1015.6,1015.2,,,24.2,26.7,No,0,No
5472,27/02/2016,BadgerysCreek,19,29.3,0,,,ESE,33,SE,ESE,9,20,75,53,1019.4,1018.1,,,23.6,27.7,No,0,No
5473,28/02/2016,BadgerysCreek,16.4,30.3,0,,,E,31,E,E,4,6,86,43,1018.7,1016.2,,,21.5,29.5,No,0,No
5474,29/02/2016,BadgerysCreek,16.8,28.3,0,,,ESE,30,S,ENE,7,20,82,65,1021.2,1019.8,,,21.5,27.3,No,0,No
5475,01/03/2016,BadgerysCreek,17,30.6,0,,,ENE,26,S,NNE,2,15,100,50,1022,1019.2,,,21.4,28.9,No,0,No
5476,02/03/2016,BadgerysCreek,15.4,33.5,0,,,ENE,30,N,ENE,2,11,94,38,1021.4,1018,,,19.8,32.4,No,0,No
5477,03/03/2016,BadgerysCreek,18.4,34.5,0,,,E,31,NE,NNE,4,11,87,38,1021.3,1018.3,,,23,32.7,No,0,No
5478,04/03/2016,BadgerysCreek,17.4,31.4,0,,,ENE,30,SSE,NE,4,11,87,49,1022,1018.9,,,23.4,30,No,0,No
5479,05/03/2016,BadgerysCreek,15.3,33,0,,,E,28,ENE,NE,2,11,98,32,1021.7,1018.2,,,19.8,31.7,No,0,No
5480,06/03/2016,BadgerysCreek,15.3,32.3,0,,,ENE,30,WSW,NNE,6,9,93,49,1023,1019.8,,,21,31.7,No,0,No
5481,07/03/2016,BadgerysCreek,17.2,33,0,,,E,28,SE,ENE,4,9,94,43,1021.4,1017.8,,,21.6,31.6,No,0,No
5482,08/03/2016,BadgerysCreek,17.8,31.5,0,,,ENE,35,SSE,E,2,22,80,41,1023.5,1021.3,,,23.9,30.2,No,0,No
5483,09/03/2016,BadgerysCreek,19.4,35.5,0,,,NNE,24,NNE,E,4,11,85,46,1021.4,1016.8,,,23.7,33.6,No,0,No
5484,10/03/2016,BadgerysCreek,19.3,31.9,0,,,ESE,26,SW,ESE,4,15,87,56,1019.9,1018.3,,,24.1,31.3,No,0.2,No
5485,11/03/2016,BadgerysCreek,21.4,30.8,0.2,,,SW,26,S,SW,4,13,94,64,1019.9,1017.8,,,23,27.8,No,0,No
5486,12/03/2016,BadgerysCreek,18.9,34.1,0,,,E,30,WNW,NE,4,7,83,38,1019.7,1016.7,,,23.4,33.5,No,0,No
5487,13/03/2016,BadgerysCreek,19,31.3,0,,,E,28,E,ENE,2,7,81,44,1020.7,1017,,,23.4,30.1,No,0,No
5488,14/03/2016,BadgerysCreek,19.4,33.1,0,,,SSE,52,,SE,0,24,96,59,1016.3,1013.2,,,21.7,28.6,No,5,Yes
5489,15/03/2016,BadgerysCreek,20.2,27.3,5,,,S,31,SSW,SE,11,13,80,59,1019.9,1018.5,,,21.1,26.8,Yes,1.2,Yes
5490,16/03/2016,BadgerysCreek,17.8,27.9,1.2,,,SSE,30,SW,SSE,11,13,93,52,1020.2,1017.5,,,19.2,26.7,Yes,4.8,Yes
5491,17/03/2016,BadgerysCreek,17.9,28.2,4.8,,,E,30,SW,E,6,9,94,60,1017,1012.1,,,20.9,26.9,Yes,0,No
5492,18/03/2016,BadgerysCreek,16.2,28.9,0,,,WNW,44,N,N,4,19,100,65,1003.3,996.4,,,18.9,27.6,No,0.8,No
5493,19/03/2016,BadgerysCreek,11.7,24.8,0.8,,,SE,31,SSW,S,2,6,51,31,1011,1010.5,,,17.8,23.8,No,0,No
5494,20/03/2016,BadgerysCreek,15.3,24.9,0,,,SE,37,SW,SSE,15,13,62,55,1017.6,1016,,,17,21.9,No,1.4,Yes
5495,21/03/2016,BadgerysCreek,14.8,22.4,1.4,,,ESE,28,SW,S,13,17,81,67,1018.6,1016.7,,,16.4,19.7,Yes,1.4,Yes
5496,22/03/2016,BadgerysCreek,13.2,25.5,1.4,,,SSW,43,SW,SSW,22,19,68,47,1017.7,1015,,,18,24.9,Yes,0,No
5497,23/03/2016,BadgerysCreek,12.1,28,0,,,E,28,SW,NE,9,6,79,37,1018.2,1015.8,,,17.4,26.9,No,0,No
5498,24/03/2016,BadgerysCreek,12.8,30.1,0,,,E,28,SE,NNE,4,13,94,30,1020.8,1018.1,,,16.9,29.2,No,0,No
5499,25/03/2016,BadgerysCreek,13.9,26.2,0,,,S,17,,NNE,0,6,88,55,1018.9,1016.2,,,17.8,23.8,No,0,No
5500,26/03/2016,BadgerysCreek,14.4,29,0,,,ESE,28,SW,ESE,4,7,83,45,1018.7,1014.8,,,19,28.5,No,0,No
5501,27/03/2016,BadgerysCreek,15.1,28.1,0,,,ESE,31,NNW,E,6,19,98,60,1018.2,1016.1,,,19.9,25.7,No,1.4,Yes
5502,28/03/2016,BadgerysCreek,17.5,26.4,1.4,,,ESE,20,SW,NE,7,11,93,68,1018.7,1015.1,,,20,25.2,Yes,0,No
5503,29/03/2016,BadgerysCreek,18.9,23.6,0,,,SSW,15,SSW,WNW,4,6,86,98,1017.9,1016.6,,,20.4,20.3,No,15.2,Yes
5504,30/03/2016,BadgerysCreek,16,27.3,15.2,,,W,24,WSW,SSW,4,4,100,43,1014.9,1012.1,,,19,24.9,Yes,0.2,No
5505,31/03/2016,BadgerysCreek,11.4,26.7,0.2,,,ESE,26,NNE,SE,2,6,74,40,1017.3,1015.6,,,17.3,25.6,No,0,No
5506,01/04/2016,BadgerysCreek,14.5,28.6,0,,,N,26,WSW,NNE,4,11,91,42,1019.1,1014.6,,,17.4,28,No,0,No
5507,02/04/2016,BadgerysCreek,12.8,30.6,0,,,S,30,,S,0,9,100,25,1016.8,1014.6,,,16.4,30,No,0,No
5508,03/04/2016,BadgerysCreek,14.8,26.8,0,,,SE,30,SSW,ESE,6,20,71,62,1024.9,1021.2,,,21.6,24.8,No,0.2,No
5509,04/04/2016,BadgerysCreek,17.5,25.5,0.2,,,ENE,26,SW,E,11,15,87,68,1023.1,1019,,,19.9,24.6,No,0,No
5510,05/04/2016,BadgerysCreek,15.3,31,0,,,ENE,28,,NNE,0,15,100,43,1020.2,1013.7,,,18.4,30.7,No,0,No
5511,06/04/2016,BadgerysCreek,14.1,36,0,,,NNW,43,ESE,NW,4,26,78,27,1016,1010.7,,,22.8,35.5,No,0.2,No
5512,07/04/2016,BadgerysCreek,18,20.8,0.2,,,SSE,20,SE,ESE,11,11,67,58,1023.2,1022.2,,,19.3,19.8,No,0,No
5513,08/04/2016,BadgerysCreek,16.3,22.1,0,,,NE,15,W,E,2,4,75,80,1023.4,1021.4,,,18.1,19.9,No,0.4,No
5514,09/04/2016,BadgerysCreek,12.8,26.5,0.4,,,E,24,WSW,NE,9,9,74,50,1022,1018,,,19.6,25.5,No,0,No
5515,10/04/2016,BadgerysCreek,10.9,29.3,0,,,NE,17,SSW,N,4,7,79,33,1019.6,1014.8,,,18.7,28.3,No,0,No
5516,11/04/2016,BadgerysCreek,10.5,27.7,0,,,ESE,31,W,ESE,2,20,58,40,1017.8,1015.6,,,19.6,25.6,No,2.6,Yes
5517,12/04/2016,BadgerysCreek,16,23.2,2.6,,,ESE,24,ESE,ESE,6,9,82,64,1023.3,1021.4,,,18.6,21.4,Yes,0.2,No
5518,13/04/2016,BadgerysCreek,13,24.6,0.2,,,ESE,24,SW,ENE,7,13,75,65,1027.7,1025.8,,,19.1,21.4,No,0,No
5519,14/04/2016,BadgerysCreek,12.4,24.1,0,,,ENE,24,W,ENE,4,15,98,71,1030.2,1027.1,,,17.1,21.9,No,0,No
5520,15/04/2016,BadgerysCreek,13,28.6,0,,,NNE,24,N,NE,6,9,85,35,1026.3,1020.6,,,19.3,27.8,No,0,No
5521,16/04/2016,BadgerysCreek,11.5,29.5,0,,,ESE,26,,E,0,13,100,41,1021,1017,,,17.9,28,No,0.2,No
5522,17/04/2016,BadgerysCreek,16.2,23.8,0.2,,,SE,24,SSW,ESE,11,11,80,73,1022.5,1020.3,,,19.2,20.4,No,0,No
5523,18/04/2016,BadgerysCreek,13,24.2,0,,,ESE,31,SW,SSE,17,15,74,69,1022,1019.3,,,19.5,20.9,No,1.4,Yes
5524,19/04/2016,BadgerysCreek,14.4,25.9,1.4,,,E,24,SW,ESE,7,11,88,63,1021.9,1019.5,,,19.1,23.8,Yes,0.2,No
5525,20/04/2016,BadgerysCreek,12.7,26.9,0.2,,,ESE,24,SW,NE,4,9,100,50,1024.6,1021.2,,,18.2,25.8,No,0,No
5526,21/04/2016,BadgerysCreek,13.8,28.8,0,,,NNE,20,,NNE,0,9,100,42,1023.1,1018.2,,,17.6,28.5,No,0.2,No
5527,22/04/2016,BadgerysCreek,11.6,26.4,0.2,,,WSW,41,ESE,WSW,2,7,78,78,1020.2,1019.4,,,19.5,18.3,No,1.6,Yes
5528,23/04/2016,BadgerysCreek,13.9,20.7,1.6,,,S,37,SSW,S,20,22,67,59,1024.8,1024.7,,,18.3,19.7,Yes,1.8,Yes
5529,24/04/2016,BadgerysCreek,14,22.8,1.8,,,ESE,28,SW,SE,7,13,87,52,1030.2,1028.9,,,17.8,21.6,Yes,0.2,No
5530,25/04/2016,BadgerysCreek,9.8,24.5,0.2,,,NNE,20,SW,NNE,9,9,85,46,1032.1,1028.8,,,16.8,23.4,No,0,No
5531,26/04/2016,BadgerysCreek,9.1,25.1,0,,,ENE,22,SSW,NE,6,9,86,49,1030.9,1026.9,,,17.1,24.6,No,0.2,No
5532,27/04/2016,BadgerysCreek,8.8,25.7,0.2,,,NNE,30,,NNE,0,19,100,45,1028,1022.6,,,15.1,25.4,No,0,No
5533,28/04/2016,BadgerysCreek,10.8,27.2,0,,,NNE,15,NNE,NE,2,7,100,44,1025.1,1020.9,,,14.9,26.8,No,0,No
5534,29/04/2016,BadgerysCreek,9.8,25,0,,,NNE,13,SSW,NNE,6,7,100,54,1022.9,1017.9,,,16.2,24,No,1,No
5535,30/04/2016,BadgerysCreek,15.9,25.5,1,,,N,17,NNW,N,2,7,100,66,1018.7,1015.5,,,17.9,24.1,No,0.8,No
5536,01/05/2016,BadgerysCreek,11.9,29.4,0.8,,,WNW,50,N,W,9,22,100,35,1013.2,1009.2,,,17.8,28.8,No,0.2,No
5537,02/05/2016,BadgerysCreek,6.5,23.2,0.2,,,NNE,19,SSW,NNE,2,7,66,44,1017.1,1012.2,,,15.8,21.9,No,0,No
5538,03/05/2016,BadgerysCreek,4.8,26.2,0,,,NW,41,W,NW,2,20,63,25,1012.6,1006.3,,,16.3,25.7,No,0,No
5539,04/05/2016,BadgerysCreek,7.1,25.5,0,,,ESE,26,WNW,ENE,4,6,66,37,1015.3,1013.7,,,15.9,25.1,No,0,No
5540,05/05/2016,BadgerysCreek,7,24.2,0,,,N,19,S,NNE,2,9,69,39,1020.8,1016.5,,,16,23.6,No,0,No
5541,06/05/2016,BadgerysCreek,6.9,26.8,0,,,WNW,19,W,N,4,11,69,32,1019.6,1016.7,,,17.7,25.9,No,0,No
5542,07/05/2016,BadgerysCreek,5.8,26.1,0,,,NE,20,,NE,0,9,100,48,1021.4,1017.9,,,12.7,24.6,No,0,No
5543,08/05/2016,BadgerysCreek,12.7,20.1,0,,,S,13,,,0,0,100,82,1018.3,1013.9,,,16.5,19.7,No,6.8,Yes
5544,09/05/2016,BadgerysCreek,16.4,21.3,6.8,,,NW,41,N,NNE,6,26,100,86,1008.5,1002.6,,,17.1,20.9,Yes,0.2,No
5545,10/05/2016,BadgerysCreek,14.1,24.3,0.2,,,NW,52,NW,NW,9,20,51,46,1006.5,1005,,,20.9,22.2,No,0,No
5546,11/05/2016,BadgerysCreek,5.9,22.8,0,,,WSW,35,ENE,WSW,4,26,60,36,1015.4,1012.6,,,14.6,19.3,No,0,No
5547,12/05/2016,BadgerysCreek,11.2,24.3,0,,,WSW,52,ESE,W,4,17,50,44,1014.3,1014.4,,,19.3,22.4,No,0,No
5548,13/05/2016,BadgerysCreek,8.9,25.6,0,,,SW,28,N,SW,4,15,68,37,1022.1,1019.5,,,17.2,25,No,0,No
5549,14/05/2016,BadgerysCreek,4.3,26.7,0,,,NE,15,WSW,NNE,2,7,91,25,1024,1019.5,,,13,25.9,No,0,No
5550,15/05/2016,BadgerysCreek,5.9,24.3,0,,,NNE,20,NNW,N,4,9,83,42,1017.4,1013.5,,,11.9,23,No,0,No
5551,16/05/2016,BadgerysCreek,6.5,24.7,0,,,NNE,28,NNE,NNE,4,17,73,47,1022,1017,,,16.9,22.9,No,0,No
5552,17/05/2016,BadgerysCreek,8.6,27.8,0,,,WSW,39,SE,WSW,4,20,79,26,1017,1014.5,,,16,26.8,No,0,No
5553,18/05/2016,BadgerysCreek,4.8,21.2,0,,,SSW,26,WSW,N,6,9,78,37,1019.1,1015.1,,,10.9,20,No,0,No
5554,19/05/2016,BadgerysCreek,4.9,23.1,0,,,WSW,35,N,WSW,4,22,67,33,1017.9,1013.8,,,13.3,21.9,No,0,No
5555,20/05/2016,BadgerysCreek,5.9,24,0,,,WSW,31,E,S,2,13,69,37,1020.8,1018.7,,,15.5,23.4,No,0,No
5556,21/05/2016,BadgerysCreek,8.9,22.5,0,,,NNE,24,WSW,NNE,4,15,82,58,1027.4,1023.6,,,14.5,20.7,No,0,No
5557,22/05/2016,BadgerysCreek,8.9,24.8,0,,,NE,19,,NE,0,7,100,49,1024.6,1019.8,,,13.5,24,No,0,No
5558,23/05/2016,BadgerysCreek,7.5,27.1,0,,,WSW,48,N,WSW,13,31,75,23,1013.7,1013.5,,,18.5,22.1,No,0,No
5559,24/05/2016,BadgerysCreek,3,22.1,0,,,SW,44,WSW,SW,2,26,72,26,1018.4,1014.1,,,10.9,20.5,No,0,No
5560,25/05/2016,BadgerysCreek,2.9,20.3,0,,,NNE,19,NNE,N,2,6,78,31,1018,1013.2,,,10.4,19.7,No,0.4,No
5561,26/05/2016,BadgerysCreek,9.3,20.5,0.4,,,WNW,41,NNE,WNW,6,17,82,52,1006.3,1000.3,,,12.2,19.4,No,0,No
5562,27/05/2016,BadgerysCreek,9.6,18.2,0,,,W,63,WSW,WSW,13,31,40,34,1003.5,1002.5,,,14.7,16.9,No,0,No
5563,28/05/2016,BadgerysCreek,2.5,15.8,0,,,WSW,37,W,WSW,4,4,95,74,1007.4,1006.2,,,7.9,15.3,No,3.4,Yes
5564,29/05/2016,BadgerysCreek,3.1,19.5,3.4,,,WSW,33,S,SW,4,13,68,29,1017.2,1016.1,,,11.8,19.1,Yes,0,No
5565,30/05/2016,BadgerysCreek,0.9,19.2,0,,,WSW,19,WSW,ESE,13,6,70,32,1025.8,1024.1,,,9,17.7,No,0,No
5566,31/05/2016,BadgerysCreek,3.5,18.4,0,,,S,20,WSW,E,7,9,82,85,1029.7,1027.4,,,11.5,15,No,1.6,Yes
5567,01/06/2016,BadgerysCreek,10.4,16.5,1.6,,,WSW,15,SW,SSE,7,7,99,71,1029.1,1026.3,,,12.6,16.1,Yes,0.2,No
5568,02/06/2016,BadgerysCreek,8.4,20.1,0.2,,,E,20,SW,ENE,6,4,93,52,1027,1024,,,12.9,19.8,No,0,No
5569,03/06/2016,BadgerysCreek,7.9,17.9,0,,,S,17,SW,SE,7,7,82,72,1025.8,1021.7,,,13.5,17.5,No,9.8,Yes
5570,04/06/2016,BadgerysCreek,13.2,18.5,9.8,,,ENE,48,E,NE,6,26,100,86,1015.7,1009,,,14.7,18.1,Yes,100.2,Yes
5571,05/06/2016,BadgerysCreek,14.5,18.1,100.2,,,ENE,56,ENE,ENE,28,2,100,100,1002.5,996.9,,,17.7,17.1,Yes,109.2,Yes
5572,06/06/2016,BadgerysCreek,13.4,17.7,109.2,,,WSW,57,W,WSW,15,28,59,51,1000.4,998.9,,,14.6,16.9,Yes,0,No
5573,07/06/2016,BadgerysCreek,8,20.2,0,,,W,48,N,WNW,7,24,72,48,1003.6,1003.3,,,13.5,16.9,No,0,No
5574,08/06/2016,BadgerysCreek,5.9,20.6,0,,,WNW,31,NNE,NW,7,11,78,51,1011.5,1009.7,,,13.6,17.9,No,0,No
5575,09/06/2016,BadgerysCreek,11.8,22.2,0,,,WNW,57,N,WNW,15,28,66,40,1007.1,1006,,,18.6,21,No,0,No
5576,10/06/2016,BadgerysCreek,7.3,21.3,0,,,W,26,W,W,2,7,76,49,1017.6,1017,,,14.7,18.8,No,0,No
5577,11/06/2016,BadgerysCreek,6.3,19.7,0,,,W,41,NNW,WSW,7,19,64,43,1023,1021,,,13.6,18.5,No,0,No
5578,12/06/2016,BadgerysCreek,3.4,16.9,0,,,WSW,24,SW,SW,17,7,70,32,1036.8,1035.2,,,9.8,16,No,0,No
5579,13/06/2016,BadgerysCreek,2.9,19.4,0,,,NNE,24,N,NNE,6,17,87,52,1039.2,1035.1,,,8.7,18.4,No,0,No
5580,14/06/2016,BadgerysCreek,3.4,21.2,0,,,WSW,13,,NW,0,4,100,46,1036,1031.5,,,9.4,21,No,0,No
5581,15/06/2016,BadgerysCreek,5.8,20,0,,,NNE,20,WSW,N,6,7,82,48,1033.8,1029.7,,,10.4,19,No,0,No
5582,16/06/2016,BadgerysCreek,2.9,20.4,0,,,NW,24,,NNE,0,9,100,49,1025.7,1019.1,,,8.1,20.3,No,0,No
5583,17/06/2016,BadgerysCreek,5.5,17.9,0,,,N,17,NW,N,4,9,99,76,1018,1014.1,,,8.6,17.5,No,5,Yes
5584,18/06/2016,BadgerysCreek,8.6,18.5,5,,,S,13,W,SSW,2,6,100,85,1017.4,1015.9,,,12.6,17,Yes,0.4,No
5585,19/06/2016,BadgerysCreek,11.8,16.2,0.4,,,NNE,20,SSW,ESE,6,7,97,100,1017.3,1010.1,,,14.2,15.4,No,23.6,Yes
5586,20/06/2016,BadgerysCreek,11.8,19.2,23.6,,,NW,41,NW,NW,6,20,100,59,999.4,994.5,,,13.5,16.4,Yes,0,No
5587,21/06/2016,BadgerysCreek,11,17.8,0,,,WNW,54,NW,WNW,24,28,54,47,1003.2,1002.3,,,15.6,15.5,No,0,No
5588,22/06/2016,BadgerysCreek,10.2,19.5,0,,,WNW,37,W,W,19,20,53,42,1004.2,1005.7,,,16.3,18.1,No,0,No
5589,23/06/2016,BadgerysCreek,5.8,18.2,0,,,WNW,35,NNE,WNW,7,19,78,49,1012.4,1007.1,,,9.5,15.8,No,0,No
5590,24/06/2016,BadgerysCreek,8.8,16.2,0,,,W,74,WNW,W,26,37,59,44,1004.3,1003.5,,,13.8,12.7,No,0,No
5591,25/06/2016,BadgerysCreek,3.3,14.1,0,,,WSW,44,WSW,WSW,19,20,51,36,1018.7,1018.4,,,8.9,13.3,No,0,No
5592,26/06/2016,BadgerysCreek,-0.2,14.7,0,,,S,13,SSW,N,6,4,82,47,1021,1017.1,,,6.5,13.8,No,0.4,No
5593,27/06/2016,BadgerysCreek,5.9,12.2,0.4,,,WSW,35,W,WSW,6,22,93,62,1015.8,1014,,,7.5,11.5,No,0,No
5594,28/06/2016,BadgerysCreek,7,16.1,0,,,SW,39,SW,SW,13,20,60,45,1023.7,1023.5,,,10.9,15.4,No,0,No
5595,29/06/2016,BadgerysCreek,0,18.6,0,,,NNE,15,W,N,4,4,88,39,1028.6,1025.2,,,8.1,18,No,0,No
5596,30/06/2016,BadgerysCreek,-1.4,13.3,0,,,N,24,NE,W,2,6,100,65,1021.1,1015,,,4.3,11.1,No,0,No
5597,01/07/2016,BadgerysCreek,2.9,16.1,0,,,SW,52,,WSW,0,19,59,42,1015.8,1016.6,,,11.3,15.8,No,0,No
5598,02/07/2016,BadgerysCreek,1.9,17.3,0,,,SW,26,,SW,0,13,85,46,1025.7,1023.4,,,9.2,16.6,No,0,No
5599,03/07/2016,BadgerysCreek,-0.1,17.6,0,,,NNE,13,,NNE,0,6,100,42,1026.7,1022.3,,,6.6,16.9,No,0,No
5600,04/07/2016,BadgerysCreek,-1.9,14.3,0,,,N,11,WSW,NE,2,4,100,53,1020.8,1016,,,5.1,13.7,No,4.2,Yes
5601,05/07/2016,BadgerysCreek,3.6,16.1,4.2,,,NW,30,NNW,WSW,2,4,100,83,1011.7,1006.1,,,7.8,14.9,Yes,0.2,No
5602,06/07/2016,BadgerysCreek,6.9,17.3,0.2,,,W,57,N,WSW,7,24,56,56,1004.1,1003.7,,,13.6,15.2,No,0.4,No
5603,07/07/2016,BadgerysCreek,12.4,18.1,0.4,,,SW,46,SW,SSW,17,17,94,75,1016.2,1017,,,13.8,15.9,No,1.4,Yes
5604,08/07/2016,BadgerysCreek,11.2,16.5,1.4,,,S,20,SW,NE,9,2,97,96,1020.4,1018.7,,,12.5,14,Yes,1.6,Yes
5605,09/07/2016,BadgerysCreek,7.8,17.8,1.6,,,WSW,19,SW,S,9,2,88,74,1023.6,1022.5,,,12.2,14.9,Yes,0.4,No
5606,10/07/2016,BadgerysCreek,8.5,18.8,0.4,,,NE,22,SW,NNE,9,13,100,64,1025.2,1020.6,,,13.2,17.6,No,0,No
5607,11/07/2016,BadgerysCreek,9.6,19.9,0,,,NW,63,N,N,9,26,96,54,1014.6,1010.2,,,12.4,19.2,No,0,No
5608,12/07/2016,BadgerysCreek,8.4,20,0,,,W,56,WNW,NW,17,35,48,32,1010.2,1007.3,,,15.9,18,No,0,No
5609,13/07/2016,BadgerysCreek,7,13.6,0,,,WSW,59,W,W,20,30,44,35,1018.8,1019.6,,,10.5,12.9,No,0,No
5610,14/07/2016,BadgerysCreek,0.3,16.7,0,,,W,39,NNE,WSW,4,13,76,32,1029.7,1025.9,,,7,16.1,No,0,No
5611,15/07/2016,BadgerysCreek,-0.5,18.1,0,,,SW,19,NNE,S,4,4,80,40,1030.5,1027.1,,,8.8,17,No,0,No
5612,16/07/2016,BadgerysCreek,1.1,18.9,0,,,E,17,,ENE,0,6,100,59,1033.4,1030.2,,,7.2,17.6,No,0.8,No
5613,17/07/2016,BadgerysCreek,7.2,20.4,0.8,,,NNE,20,SW,N,6,11,100,65,1031.4,1026.9,,,13.2,18.5,No,0.2,No
5614,18/07/2016,BadgerysCreek,4.2,24.4,0.2,,,WNW,28,,WNW,0,19,100,48,1024.8,1019.7,,,8.4,23.7,No,0,No
5615,19/07/2016,BadgerysCreek,8.2,25.2,0,,,N,17,NNW,N,2,7,100,57,1021.8,1019.2,,,13,24.1,No,19,Yes
5616,20/07/2016,BadgerysCreek,13,16.4,19,,,S,28,SSW,WSW,11,7,100,100,1020.3,1018.7,,,15.6,15.9,Yes,13.2,Yes
5617,21/07/2016,BadgerysCreek,11.7,19.9,13.2,,,SW,19,SW,SE,9,6,98,76,1020.1,1015.6,,,15,18.6,Yes,0,No
5618,22/07/2016,BadgerysCreek,8,25.7,0,,,NW,57,N,NW,15,31,100,51,1008.6,1001.2,,,15.1,24.8,No,3.2,Yes
5619,23/07/2016,BadgerysCreek,13.1,17.1,3.2,,,W,65,WNW,W,31,31,45,36,1003.9,1004.2,,,13.8,16.1,Yes,0,No
5620,24/07/2016,BadgerysCreek,2.6,14.4,0,,,NW,28,NNW,WSW,7,17,78,42,1016,1012.3,,,5.5,13.6,No,0,No
5621,25/07/2016,BadgerysCreek,1,17,0,,,WNW,44,WNW,W,24,19,55,41,1012.2,1012,,,12.6,16.1,No,0,No
5622,26/07/2016,BadgerysCreek,7.7,19.3,0,,,WNW,39,S,WNW,6,20,63,34,1014.3,1013,,,13.4,18.3,No,0,No
5623,27/07/2016,BadgerysCreek,6.5,18.1,0,,,WNW,50,N,WSW,15,20,56,43,1012.3,1013.9,,,15.1,17.1,No,0,No
5624,28/07/2016,BadgerysCreek,2.3,19.6,0,,,SW,24,SW,NNW,11,6,68,45,1024.2,1020.6,,,11.2,18.9,No,0,No
5625,29/07/2016,BadgerysCreek,1.2,18.5,0,,,WSW,31,,WSW,0,20,81,40,1023.2,1018.1,,,9.1,18.2,No,0,No
5626,30/07/2016,BadgerysCreek,2.4,19.3,0,,,NNE,20,,N,0,9,79,52,1023.5,1020,,,10.3,18.3,No,0,No
5627,31/07/2016,BadgerysCreek,6.1,20.6,0,,,S,20,N,SW,4,9,100,42,1018.2,1015.3,,,9.2,19.9,No,0,No
5628,01/08/2016,BadgerysCreek,7,15.9,0,,,W,11,SSE,,2,0,81,77,1017.5,1012.9,,,12.3,14.9,No,0.2,No
5629,02/08/2016,BadgerysCreek,7.8,14,0.2,,,S,37,SSE,SW,6,13,100,100,1014,1014.8,,,11.9,9.5,No,16.6,Yes
5630,03/08/2016,BadgerysCreek,8.7,14.8,16.6,,,SSW,46,SSW,S,20,19,83,66,1018.8,1018.7,,,11.2,14,Yes,0,No
5631,04/08/2016,BadgerysCreek,9.8,16.5,0,,,S,44,SSW,SSW,24,22,85,67,1024.9,1025.7,,,11,14,No,3.2,Yes
5632,05/08/2016,BadgerysCreek,7.8,16.3,3.2,,,SW,26,SW,SSE,13,11,82,70,1031,1028.2,,,11.8,14.5,Yes,0,No
5633,06/08/2016,BadgerysCreek,6,17,0,,,ESE,19,SW,E,6,11,88,66,1029.1,1026.4,,,11.5,15.5,No,0,No
5634,07/08/2016,BadgerysCreek,7.7,18.3,0,,,S,31,SSW,E,2,11,97,61,1027.3,1024.5,,,11.7,16.6,No,1.4,Yes
5635,08/08/2016,BadgerysCreek,3.6,19.4,1.4,,,SSW,15,WSW,SE,11,7,97,46,1026.4,1022.5,,,10,17.7,Yes,0,No
5636,09/08/2016,BadgerysCreek,2.2,18.1,0,,,W,15,WSW,NNE,2,7,100,55,1022.9,1017.7,,,8,17,No,0,No
5637,10/08/2016,BadgerysCreek,7,25,0,,,NW,43,N,WNW,13,20,71,35,1015.7,1011.1,,,15.5,24.6,No,0,No
5638,11/08/2016,BadgerysCreek,5,19.4,0,,,W,35,NW,WSW,6,20,56,35,1018.8,1017.2,,,14.3,18.6,No,0,No
5639,12/08/2016,BadgerysCreek,1,17.8,0,,,NNE,24,WNW,NNE,2,13,62,41,1024.4,1019.3,,,9.7,16.7,No,0,No
5640,13/08/2016,BadgerysCreek,4.6,19.6,0,,,SW,33,WSW,WSW,15,20,56,37,1022.5,1020.2,,,13.6,19.1,No,0,No
5641,14/08/2016,BadgerysCreek,2.3,19.8,0,,,ESE,26,W,E,6,7,77,48,1028,1026.9,,,12.9,18.7,No,0,No
